customer_id,transaction_date,amount,product_category,payment_method,is_anomaly
user_184,2023-11-11 12:36:00,5229.52,Инвестиции,карта,0
user_1679,2023-06-25 19:36:00,69967.94,Инвестиции,карта,0
user_1012,2023-02-28 10:47:00,4053.34,Страхование,карта,0
user_1131,2023-11-28 17:19:00,1887.24,Кредит,криптовалюта,0
user_1930,2023-11-03 12:38:00,3054.85,Ипотека,банковский перевод,0
user_1535,2023-05-30 10:49:00,508.19,Инвестиции,криптовалюта,0
user_1299,2024-01-06 18:38:00,622.24,Ипотека,карта,0
user_1649,2023-10-18 18:33:00,3126.04,Вклад,карта,0
user_923,2024-02-03 18:32:00,2760.53,Дебетовая карта,карта,0
user_1863,2023-09-25 20:30:00,2213.26,Дебетовая карта,карта,0
user_1586,2023-02-19 19:00:00,6128.59,Дебетовая карта,Google Pay,0
user_1954,2023-04-23 12:01:00,892.55,Дебетовая карта,Apple Pay,0
user_1101,2023-04-09 11:33:00,3312.05,Дебетовая карта,карта,0
user_1286,2024-02-05 12:23:00,1983.27,Ипотека,карта,0
user_916,2023-11-10 17:56:00,3778.17,Дебетовая карта,Apple Pay,1
user_1851,2023-08-26 18:50:00,2319.06,Дебетовая карта,Google Pay,0
user_1259,2023-07-11 19:59:00,3566.2,Вклад,Apple Pay,0
user_318,2023-02-24 18:37:00,1816.85,Кредит,карта,0
user_1024,2024-01-04 15:12:00,2320.71,Кредит,Apple Pay,0
user_267,2023-07-15 17:53:00,3360.33,Страхование,Apple Pay,0
user_1284,2023-02-02 11:14:00,1151.94,Дебетовая карта,Google Pay,0
user_1399,2023-09-27 09:57:00,41322.14,Кредит,карта,0
user_1606,2023-11-17 19:01:00,4985.03,Дебетовая карта,Google Pay,0
user_307,2023-05-05 14:46:00,2431.4,Кредит,карта,0
user_925,2023-10-23 14:18:00,693.95,Кредит,карта,0
user_709,2023-05-31 13:41:00,1302.56,Дебетовая карта,Google Pay,0
user_831,2024-01-31 14:54:00,6402.4,Ипотека,банковский перевод,0
user_1880,2023-05-17 19:00:00,1357.08,Кредит,банковский перевод,0
user_1118,2023-12-08 20:16:00,30964.05,Дебетовая карта,Google Pay,0
user_887,2023-11-07 09:51:00,51023.61,Дебетовая карта,Apple Pay,0
user_1810,2023-08-11 14:55:00,3304.82,Страхование,карта,0
user_1064,2024-02-26 11:57:00,3736.21,Дебетовая карта,криптовалюта,0
user_846,2023-04-06 18:46:00,2925.99,Страхование,карта,1
user_1081,2023-08-18 16:23:00,1995.08,Инвестиции,Google Pay,0
user_1696,2023-07-03 15:51:00,565.26,Кредит,Apple Pay,0
user_906,2023-08-08 15:42:00,2306.53,Инвестиции,криптовалюта,0
user_1235,2024-02-23 19:22:00,1896.98,Кредит,Apple Pay,0
user_358,2024-01-28 14:05:00,1734.76,Инвестиции,карта,0
user_25,2023-02-03 11:22:00,3029.69,Вклад,криптовалюта,0
user_135,2023-07-02 11:10:00,1128.0,Вклад,карта,0
user_953,2023-01-15 19:15:00,928.08,Дебетовая карта,карта,0
user_1437,2023-10-23 14:21:00,40306.25,Дебетовая карта,карта,0
user_422,2023-04-23 09:06:00,1412.69,Кредит,карта,0
user_1887,2023-11-05 14:58:00,2442.03,Дебетовая карта,Google Pay,0
user_301,2023-03-09 20:05:00,2345.29,Вклад,карта,0
user_1393,2023-11-30 20:09:00,2456.56,Дебетовая карта,криптовалюта,0
user_469,2023-08-05 20:48:00,2008.7,Дебетовая карта,карта,0
user_119,2023-04-10 11:20:00,920.49,Дебетовая карта,карта,0
user_1425,2023-07-30 12:05:00,4191.24,Инвестиции,Google Pay,0
user_1037,2023-08-15 13:18:00,634.81,Дебетовая карта,карта,0
user_1255,2024-01-12 12:53:00,5238.19,Вклад,карта,0
user_1883,2023-01-06 15:57:00,4568.77,Ипотека,карта,0
user_1074,2023-05-11 16:44:00,4191.91,Кредит,карта,0
user_1683,2023-06-05 16:39:00,3702.18,Кредит,Apple Pay,0
user_991,2023-08-03 13:28:00,5697.91,Ипотека,карта,0
user_699,2023-03-09 14:19:00,6269.31,Страхование,Apple Pay,0
user_779,2023-06-04 11:31:00,1774.13,Дебетовая карта,Google Pay,1
user_690,2023-01-04 09:12:00,55442.03,Кредит,Google Pay,0
user_1774,2023-09-17 12:29:00,1952.33,Дебетовая карта,Apple Pay,0
user_1023,2023-03-09 14:27:00,987.53,Страхование,карта,0
user_1865,2023-05-28 09:37:00,6795.23,Дебетовая карта,банковский перевод,0
user_503,2023-04-03 14:42:00,1055.38,Инвестиции,карта,0
user_1529,2023-02-15 17:22:00,747.96,Кредит,Google Pay,1
user_231,2023-08-18 09:29:00,7290.54,Дебетовая карта,карта,0
user_577,2023-06-22 11:31:00,630.31,Кредит,Google Pay,0
user_67,2023-10-24 13:38:00,4329.33,Дебетовая карта,Apple Pay,0
user_1828,2023-06-05 18:16:00,12201.49,Инвестиции,карта,0
user_597,2023-12-30 13:33:00,3420.9,Кредит,Google Pay,0
user_1639,2023-02-01 09:59:00,3660.0,Вклад,карта,0
user_852,2023-01-04 15:27:00,2771.91,Дебетовая карта,Google Pay,0
user_249,2023-10-17 09:10:00,1737.61,Дебетовая карта,Apple Pay,0
user_688,2023-06-04 20:20:00,1192.76,Кредит,карта,0
user_684,2023-09-17 15:24:00,11260.09,Дебетовая карта,Apple Pay,0
user_1018,2024-01-13 17:26:00,5563.19,Ипотека,Apple Pay,0
user_656,2023-05-19 12:56:00,2642.8,Кредит,карта,0
user_1353,2023-02-27 11:15:00,763.59,Кредит,Google Pay,1
user_1461,2024-01-15 17:57:00,609.88,Кредит,карта,0
user_311,2023-11-25 14:02:00,1316.6,Вклад,карта,0
user_1048,2024-02-03 17:04:00,1083.38,Кредит,карта,0
user_1158,2024-03-17 16:37:00,10290.79,Ипотека,криптовалюта,0
user_534,2023-06-12 12:21:00,3904.8,Вклад,карта,0
user_1544,2023-01-23 14:03:00,794.95,Вклад,Google Pay,0
user_462,2023-09-29 11:36:00,6596.09,Кредит,Google Pay,0
user_1744,2023-06-19 12:08:00,3032.72,Дебетовая карта,Apple Pay,0
user_916,2023-06-24 09:14:00,1796.46,Инвестиции,карта,0
user_733,2023-07-31 16:27:00,1144.63,Дебетовая карта,карта,0
user_1332,2023-02-16 17:25:00,4979.01,Страхование,карта,0
user_1240,2023-10-13 20:02:00,3192.11,Вклад,Apple Pay,0
user_1018,2024-03-25 20:31:00,974.72,Ипотека,карта,0
user_1374,2023-01-13 11:13:00,5038.95,Дебетовая карта,карта,0
user_523,2023-09-23 17:29:00,10218.43,Инвестиции,карта,0
user_1618,2023-06-11 09:56:00,37222.08,Кредит,карта,0
user_1240,2024-03-26 09:19:00,2015.47,Вклад,карта,0
user_426,2024-03-23 13:37:00,1005.87,Вклад,карта,0
user_1998,2023-08-22 16:52:00,6226.28,Дебетовая карта,банковский перевод,0
user_1731,2023-06-22 18:27:00,964.3,Кредит,криптовалюта,0
user_354,2023-04-04 09:42:00,1000.01,Дебетовая карта,карта,0
user_1570,2023-10-02 19:14:00,6313.61,Кредит,Apple Pay,0
user_1057,2023-11-21 09:08:00,1679.24,Дебетовая карта,карта,0
user_1540,2023-09-28 15:35:00,7087.43,Кредит,Apple Pay,0
user_752,2024-01-17 19:11:00,660.69,Дебетовая карта,карта,0
user_489,2023-04-03 15:57:00,3867.44,Дебетовая карта,Apple Pay,0
user_437,2023-11-01 10:38:00,3556.22,Кредит,карта,0
user_133,2023-06-03 10:42:00,1192.69,Вклад,Apple Pay,0
user_1751,2023-05-07 18:33:00,671.75,Дебетовая карта,карта,0
user_626,2023-07-23 11:17:00,525.7,Вклад,Apple Pay,0
user_1916,2023-06-01 17:24:00,5006.82,Инвестиции,карта,0
user_452,2023-01-16 09:16:00,6888.26,Инвестиции,Apple Pay,0
user_701,2023-08-21 12:59:00,2551.04,Дебетовая карта,криптовалюта,0
user_1758,2023-04-16 13:23:00,1580.42,Дебетовая карта,карта,0
user_695,2023-05-05 19:15:00,673.13,Дебетовая карта,карта,0
user_1517,2023-01-05 15:38:00,2179.25,Дебетовая карта,Apple Pay,0
user_184,2023-07-27 14:51:00,7924.88,Кредит,карта,0
user_1909,2023-06-20 16:50:00,5417.38,Кредит,карта,0
user_1236,2023-07-01 15:23:00,2480.52,Ипотека,Google Pay,0
user_1501,2023-10-07 15:51:00,755.14,Кредит,Apple Pay,0
user_54,2023-04-26 10:25:00,2809.69,Дебетовая карта,карта,0
user_1930,2023-10-06 12:59:00,759.9,Кредит,карта,1
user_993,2023-08-23 18:32:00,5862.63,Кредит,карта,0
user_424,2023-06-28 19:09:00,4929.14,Кредит,Google Pay,0
user_306,2023-04-25 18:54:00,4864.43,Дебетовая карта,карта,0
user_175,2023-05-13 15:29:00,516.24,Вклад,карта,0
user_1345,2023-11-27 14:36:00,1032.47,Инвестиции,Apple Pay,0
user_426,2023-11-01 18:08:00,4937.86,Вклад,Apple Pay,0
user_1858,2023-10-29 11:00:00,2399.14,Инвестиции,карта,0
user_456,2023-11-22 13:43:00,65535.59,Вклад,карта,0
user_178,2024-03-02 10:27:00,1491.48,Кредит,криптовалюта,0
user_1706,2023-02-14 18:59:00,4142.39,Инвестиции,Google Pay,0
user_1556,2024-01-31 20:19:00,2558.45,Дебетовая карта,Google Pay,0
user_1038,2023-05-07 19:39:00,3215.36,Страхование,карта,0
user_1662,2023-06-21 11:01:00,1839.46,Кредит,Apple Pay,1
user_1452,2023-01-18 17:15:00,1268.09,Дебетовая карта,криптовалюта,0
user_353,2024-01-09 19:27:00,540.82,Дебетовая карта,криптовалюта,0
user_832,2023-05-17 11:15:00,668.78,Кредит,карта,0
user_1846,2023-10-07 18:44:00,923.93,Вклад,карта,0
user_1357,2024-03-12 16:30:00,606.47,Инвестиции,Apple Pay,0
user_1242,2023-06-11 13:22:00,4308.19,Инвестиции,карта,0
user_355,2024-02-05 15:13:00,3715.33,Инвестиции,карта,0
user_1070,2023-03-29 09:50:00,1341.31,Инвестиции,карта,0
user_332,2023-04-10 10:17:00,2644.14,Инвестиции,карта,0
user_1343,2023-08-10 20:51:00,2437.59,Вклад,Apple Pay,0
user_445,2023-03-19 15:49:00,28351.07,Страхование,карта,0
user_577,2023-12-13 14:14:00,799.47,Кредит,карта,0
user_1148,2023-12-24 14:14:00,8208.65,Ипотека,Google Pay,0
user_51,2023-11-21 19:53:00,543.76,Дебетовая карта,Apple Pay,0
user_1400,2024-03-02 16:46:00,3773.5,Кредит,криптовалюта,0
user_885,2023-04-21 12:08:00,755.68,Дебетовая карта,карта,1
user_1025,2023-02-06 19:27:00,4245.61,Инвестиции,Apple Pay,0
user_1487,2023-09-10 10:11:00,1064.84,Вклад,карта,0
user_1541,2023-02-04 14:34:00,1452.81,Кредит,криптовалюта,0
user_1838,2023-02-27 17:06:00,6419.82,Дебетовая карта,карта,1
user_360,2024-01-17 20:38:00,3832.76,Страхование,Apple Pay,0
user_861,2023-09-05 17:14:00,2998.63,Вклад,карта,0
user_191,2024-02-24 19:41:00,3463.58,Кредит,криптовалюта,0
user_528,2024-03-30 12:53:00,2112.79,Страхование,карта,0
user_1104,2023-01-16 17:17:00,1134.33,Вклад,карта,0
user_263,2024-03-13 15:11:00,7362.94,Кредит,Apple Pay,0
user_892,2023-05-24 19:48:00,6271.7,Дебетовая карта,карта,0
user_1871,2023-06-13 12:01:00,5033.9,Дебетовая карта,карта,0
user_142,2023-02-26 09:19:00,2037.68,Вклад,карта,0
user_462,2023-03-27 09:46:00,3358.33,Ипотека,карта,0
user_566,2024-02-05 19:50:00,80382.28,Ипотека,карта,0
user_1823,2023-02-28 10:50:00,1561.27,Вклад,карта,0
user_1469,2023-01-07 18:07:00,1261.44,Дебетовая карта,Google Pay,0
user_368,2023-01-24 18:43:00,2949.85,Кредит,Google Pay,0
user_1402,2023-02-08 09:53:00,641.03,Вклад,Google Pay,0
user_37,2023-04-30 20:31:00,1700.99,Дебетовая карта,карта,0
user_1597,2024-03-21 19:36:00,1390.01,Вклад,карта,0
user_449,2023-02-17 19:20:00,1107.17,Ипотека,Apple Pay,0
user_1424,2023-04-25 15:21:00,3132.17,Кредит,банковский перевод,0
user_986,2023-12-03 12:54:00,1367.04,Дебетовая карта,карта,0
user_1468,2023-02-15 14:57:00,4943.42,Вклад,Google Pay,0
user_698,2024-01-18 18:37:00,889.03,Дебетовая карта,Apple Pay,0
user_1062,2023-09-17 11:17:00,624.54,Кредит,Apple Pay,0
user_1816,2023-09-21 12:18:00,1343.29,Вклад,карта,0
user_1606,2023-11-05 17:29:00,762.79,Кредит,Google Pay,0
user_1091,2023-05-10 11:15:00,975.8,Дебетовая карта,карта,0
user_1846,2023-05-31 20:19:00,7025.54,Ипотека,карта,0
user_236,2024-02-18 15:27:00,861.72,Дебетовая карта,карта,0
user_1401,2023-05-02 18:50:00,720.03,Кредит,криптовалюта,0
user_1251,2024-03-22 18:05:00,1697.65,Инвестиции,Apple Pay,0
user_514,2024-02-05 16:30:00,1032.43,Кредит,карта,0
user_778,2023-04-26 15:48:00,6708.3,Кредит,карта,0
user_812,2023-09-26 10:45:00,6381.63,Ипотека,Apple Pay,0
user_1358,2023-12-25 17:12:00,6393.97,Страхование,криптовалюта,0
user_1250,2023-05-15 14:52:00,4764.44,Дебетовая карта,Apple Pay,0
user_1573,2024-01-06 10:04:00,1443.99,Вклад,Apple Pay,0
user_1315,2023-01-23 20:51:00,1535.77,Дебетовая карта,карта,1
user_1972,2023-04-09 19:30:00,3004.4,Инвестиции,карта,0
user_1660,2023-05-23 17:04:00,942.84,Вклад,карта,0
user_1154,2023-02-26 12:36:00,1435.88,Вклад,Apple Pay,0
user_38,2024-01-17 15:26:00,1051.6,Кредит,Apple Pay,1
user_734,2023-09-24 09:39:00,2670.61,Кредит,карта,0
user_256,2024-01-02 14:38:00,3703.69,Кредит,карта,0
user_868,2023-05-16 20:11:00,1374.18,Вклад,карта,0
user_1987,2023-03-04 20:30:00,607.89,Вклад,Google Pay,0
user_806,2023-07-02 18:16:00,63749.14,Дебетовая карта,карта,0
user_1635,2023-05-15 09:31:00,1677.78,Кредит,Apple Pay,0
user_902,2023-12-08 20:31:00,13916.87,Дебетовая карта,карта,0
user_1154,2023-02-04 11:16:00,1732.67,Кредит,карта,0
user_61,2024-02-11 15:56:00,921.97,Инвестиции,карта,0
user_1376,2024-01-20 19:16:00,83190.03,Инвестиции,карта,0
user_495,2023-09-13 09:22:00,3492.8,Вклад,карта,0
user_921,2023-05-23 10:03:00,2962.43,Ипотека,карта,0
user_1976,2023-06-21 09:36:00,4558.04,Вклад,Apple Pay,0
user_447,2023-05-07 11:06:00,1670.46,Дебетовая карта,Google Pay,0
user_1857,2023-07-31 11:34:00,4734.04,Вклад,Google Pay,0
user_1658,2024-03-24 17:06:00,2080.05,Кредит,карта,0
user_97,2023-02-11 19:52:00,5526.07,Кредит,карта,0
user_739,2023-06-14 14:22:00,6840.45,Вклад,Apple Pay,0
user_1960,2023-09-22 11:56:00,11574.21,Кредит,карта,0
user_909,2023-07-03 11:18:00,1181.83,Инвестиции,Google Pay,0
user_1584,2024-02-07 12:48:00,717.72,Кредит,криптовалюта,1
user_1838,2023-12-15 20:09:00,878.79,Дебетовая карта,карта,0
user_6,2023-06-28 19:07:00,13458.73,Дебетовая карта,карта,0
user_1463,2023-01-16 09:04:00,1485.03,Кредит,карта,0
user_1827,2023-12-27 13:08:00,761.29,Кредит,карта,0
user_1156,2023-11-17 12:08:00,1509.9,Дебетовая карта,карта,0
user_1921,2024-03-25 16:26:00,1895.47,Кредит,криптовалюта,0
user_1399,2024-02-24 11:35:00,16272.37,Кредит,карта,0
user_1258,2023-12-09 09:16:00,2087.26,Кредит,карта,0
user_248,2023-02-13 15:40:00,1961.36,Дебетовая карта,карта,0
user_1577,2023-03-13 10:27:00,2711.95,Инвестиции,карта,0
user_1711,2023-06-30 10:40:00,1055.68,Инвестиции,Apple Pay,0
user_666,2023-12-18 14:21:00,1513.6,Дебетовая карта,карта,0
user_317,2023-03-14 12:30:00,7545.85,Вклад,Apple Pay,0
user_1145,2024-03-28 11:49:00,81098.87,Ипотека,Google Pay,0
user_1878,2023-08-17 15:18:00,1609.47,Дебетовая карта,Google Pay,0
user_1464,2024-03-05 09:12:00,3987.13,Ипотека,карта,0
user_1621,2023-05-25 15:25:00,764.2,Страхование,карта,0
user_1123,2024-02-27 11:34:00,4711.45,Кредит,Google Pay,0
user_836,2023-08-09 12:01:00,2872.62,Дебетовая карта,карта,0
user_610,2024-01-05 11:08:00,7038.22,Ипотека,карта,0
user_1615,2023-09-17 10:38:00,592.44,Кредит,карта,0
user_1299,2023-11-29 11:04:00,2015.15,Кредит,Apple Pay,0
